token_id,enterer,utterance_id,irrel,embed,compar,neg_pres,neg_even,sent_neg,position,focus,likely,comment,embed_assoc,part_of_speech.u,stem.u,speaker_id,utterance_order,transcript_id,gloss,num_tokens,stem.t,part_of_speech.t,speaker_code,speaker_name,speaker_role,target_child_age,target_child_name,target_child_sex,type,media_end,media_start,media_unit,num_morphemes,corpus_name
4324841,Yadav,1108092,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adj,even,2975,474,3407,she didn't even move,4,she do even move,pro:sub mod adj n,MOT,NA,Mother,1254.9375,Sarah,female,declarative,NA,NA,NA,6,Brown
4325224,Yadav,1108196,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,v,even,2975,477,3407,gosh I didn't even hear the pony express going today,10,gosh I do even hear the pony express go today,co pro:sub mod v v det:art n n part adv:tem,MOT,NA,Mother,1254.9375,Sarah,female,declarative,NA,NA,NA,13,Brown
4325380,Yadav,1108234,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adj,even,2975,478,3407,she didn't even move,4,she do even move,pro:sub mod adj n,MOT,NA,Mother,1254.9375,Sarah,female,declarative,NA,NA,NA,6,Brown
4325841,Yadav,1108341,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Unclear,Unclear,,0,adv,even,2975,353,3412,um but other times she won't even she'd rather,9,but other time she will even she rather,conj qn n pro:sub mod adv pro:sub adv,MOT,NA,Mother,1301.375,Sarah,female,trail off,NA,NA,NA,11,Brown
4327090,Yadav,1108683,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adj,even,2975,27,3424,Sarah you can't it doesn't even work,7,Sarah you can it do even work,n:prop pro:per mod pro:per mod adj n,MOT,NA,Mother,1395.6875,Sarah,female,declarative,NA,NA,NA,10,Brown
4327575,Yadav,1108830,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,2975,550,3408,half the people can't even draw a cat,8,half the person can even draw a cat,n det:art n mod adv v det:art n,MOT,NA,Mother,1260.9375,Sarah,female,declarative,NA,NA,NA,10,Brown
4333317,Yadav,1110386,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,v,even,2975,474,3411,we didn't even begin,4,we do even begin,pro:sub mod v v,MOT,NA,Mother,1294.375,Sarah,female,declarative,NA,NA,NA,6,Brown
4338378,Yadav,1111735,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,2975,494,3413,can't even hear yourself think,5,can even hear yourself think,mod adv v pro:refl v,MOT,NA,Mother,1308.375,Sarah,female,declarative,NA,NA,NA,6,Brown
4338568,Yadav,1111724,0,0,0,No,N/A,No,Pre-Subject,Adjunct,Least-likely,,0,adv,even,2975,385,3418,she was run by the traffic even up to six o'clock at night they were all coming in,18,she be run by the traffic even up to six o'clock at night they be all come in,pro:sub aux part adv det:art n adv adv prep det:num n prep n pro:sub aux post part adv,MOT,NA,Mother,1345.25,Sarah,female,declarative,NA,NA,NA,23,Brown
4338771,Yadav,1111835,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adj,even,2975,305,3422,she hasn't even practiced her dancing lesson,7,she have even practice her dance lesson,pro:sub aux adj part pro:obj part n,MOT,NA,Mother,1372.6875,Sarah,female,declarative,NA,NA,NA,11,Brown
4338909,Yadav,1111851,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Adjunct,Most-likely,,0,adv,even,2975,408,3415,Sarah you couldn't have seen My_Three_Sons yesterday because you you weren't even home,13,Sarah you could have see My_Three_Sons yesterday because you you be even home,n:prop pro:per mod v part n:prop adv:tem conj pro:per pro:per aux adv adv,MOT,NA,Mother,1324.8125,Sarah,female,declarative,NA,NA,NA,17,Brown
4342415,Yadav,1112865,0,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,2975,445,3419,he even runs away from Mummy,6,he even run away from Mummy,pro:sub adv n adv prep n:prop,MOT,NA,Mother,1351.25,Sarah,female,declarative,NA,NA,NA,7,Brown
4342606,Yadav,1112905,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,2976,468,3421,you don't even know how to sing My Little China Children,11,you do even know how to sing My Little China Children,pro:per mod adv v adv:int inf v n:prop n:prop n:prop n:prop,FAT,NA,Father,1366.25,Sarah,female,declarative,NA,NA,NA,12,Brown
4343136,Yadav,1113038,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,2975,817,3408,ya can't even hold your pencil,6,you can even hold your pencil,pro:per mod adv v det:poss n,MOT,NA,Mother,1260.9375,Sarah,female,declarative,NA,NA,NA,7,Brown
4347248,Yadav,1114121,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,2975,88,3430,you haven't even see television for about two weeks,9,you have even see television for about two week,pro:per aux adv v n prep adv det:num n,MOT,NA,Mother,1439.5625,Sarah,female,declarative,NA,NA,NA,11,Brown
4347486,Yadav,1114184,0,0,0,Yes,Neg-Even,Unclear,Unclear,Adjunct,Unclear,,0,adv,even,2975,213,3425,no not even in a few minutes,7,no not even in a few minute,co neg adv prep det:art qn n,MOT,NA,Mother,1395.6875,Sarah,female,declarative,NA,NA,NA,8,Brown
4348313,Yadav,1114405,0,0,1,Yes,Neg-Even,Yes,Post-Subject,Unclear,Unclear,,0,v,even,2975,526,3419,poor bird doesn't even more,5,poor bird do even more,adj n mod v pro:indef,MOT,NA,Mother,1351.25,Sarah,female,declarative,NA,NA,NA,7,Brown
4351840,Yadav,1115336,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Adjunct,Most-likely,,0,adv,even,2976,298,3426,you weren't even here yesterday,5,you be even here yesterday,pro:per aux adv adv adv:tem,FAT,NA,Father,1401.125,Sarah,female,declarative,NA,NA,NA,7,Brown
4351861,Yadav,1115340,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Subject,Most-likely,,0,v,even,2975,83,3431,no Anne's not even around,5,no Anne not even around,co n:prop neg v adv,MOT,NA,Mother,1446.5625,Sarah,female,declarative,NA,NA,NA,6,Brown
4352458,Yadav,1115497,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adj,even,2975,890,3407,it isn't even open yet,5,it be even open yet,pro:per cop adj v adv,MOT,NA,Mother,1254.9375,Sarah,female,declarative,NA,NA,NA,7,Brown
4354989,Yadav,1116153,0,1,0,Yes,N/A,Yes,Unclear,Verb,Most-likely,,1,v,even,2975,134,3431,I haven't been home long enough to even take the thing off the calendar,14,I have be home long enough to even take the thing off the calendar,pro:sub aux cop adv adv adv inf v v det:art n prep det:art n,MOT,NA,Mother,1446.5625,Sarah,female,declarative,NA,NA,NA,16,Brown
4356265,Yadav,1116533,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Unclear,Unclear,,0,adv,even,2975,162,3432,it hasn't even,3,it have even,pro:per aux adv,MOT,NA,Mother,1459.5625,Sarah,female,trail off,NA,NA,NA,5,Brown
4358765,Yadav,1117214,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,sarcasm,0,v,even,2976,130,3434,you didn't even break him yet,6,you do even break him yet,pro:per mod v v pro:obj adv,FAT,NA,Father,1475,Sarah,female,declarative,NA,NA,NA,8,Brown
4359855,Yadav,1117505,0,0,0,Yes,Even-Neg,Yes,Pre-Subject,Subject,Most-likely,,0,adv,even,2975,493,3424,see even they can't go out,6,see even they can go out,v adv pro:sub mod v adv,MOT,NA,Mother,1395.6875,Sarah,female,declarative,NA,NA,NA,7,Brown
4360625,Yadav,1117682,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,2975,427,3426,she wasn't even here,4,she be even here,pro:sub cop adv adv,MOT,NA,Mother,1401.125,Sarah,female,declarative,NA,NA,NA,7,Brown
4361062,Yadav,1117784,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Adjunct,Most-likely,,0,adv,even,2975,265,3428,Sandra wasn't even near them,5,Sandra be even near them,n:prop cop adv prep pro:obj,MOT,NA,Mother,1416.125,Sarah,female,declarative,NA,NA,NA,8,Brown
4363001,Yadav,1118282,0,1,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,1,adv,even,2975,60,3439,I don't know how she even picks it up,9,I do know how she even pick it up,pro:sub mod v adv:int pro:sub adv v pro:per adv,MOT,NA,Mother,1519.4375,Sarah,female,declarative,NA,NA,NA,11,Brown
4363693,Yadav,1118453,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,2975,372,3427,I can't even name them there's so many,8,I can even name them there so many,pro:sub mod adv v pro:obj pro:exist adv qn,MOT,NA,Mother,1409.125,Sarah,female,declarative,NA,NA,NA,10,Brown
4364551,Yadav,1118661,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Unclear,Unclear,unclear from the context what she's talking about,0,adv,even,2975,288,3432,ya can't take her ya can't even give her anything she's too fresh and ornery,15,you can even give her anything she too fresh and ornery,pro:per mod adv v pro:obj pro:indef pro:sub adv adj coord adj,MOT,NA,Mother,1459.5625,Sarah,female,declarative,NA,NA,NA,13,Brown
4365645,Yadav,1118964,0,0,0,No,N/A,No,Post-Subject,Object,Unclear,not exactly a least-likely inference..but still bottom of the scale -- smell -> taste ?,0,adv,even,2975,264,3433,I even hate the smell of it,7,I even hate the smell of it,pro:sub adv v det:art n prep pro:per,MOT,NA,Mother,1466,Sarah,female,declarative,NA,NA,NA,7,Brown
4366229,Yadav,1119132,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,"""hear a word""",0,adv,even,2975,312,3432,I can't even hear a word you're you're saying,9,I can even hear a word you you say,pro:sub mod adv v det:art n pro:per pro:per part,MOT,NA,Mother,1459.5625,Sarah,female,declarative,NA,NA,NA,13,Brown
4366607,Yadav,1119224,0,0,0,Yes,Neg-Even,Yes,Pre-Subject,Object,Most-likely,,0,adv,even,2975,365,3429,I do not I don't even know the words never mind how to say it,15,I do not I do even know the word never mind how to say it,pro:sub mod neg pro:sub mod adv v det:art n adv n adv:int inf v pro:per,MOT,NA,Mother,1430.125,Sarah,female,declarative,NA,NA,NA,17,Brown
4368573,Yadav,1119715,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Unclear,not really likelihood inference? emphatic?,0,adv,even,2975,319,3431,gee Sarah your hair isn't even in right,8,gee Sarah your hair be even in right,co n:prop det:poss n cop adv prep n,MOT,NA,Mother,1446.5625,Sarah,female,declarative,NA,NA,NA,10,Brown
4368646,Yadav,1119745,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,2975,320,3431,you can't even see,4,you can even see,pro:per mod adv v,MOT,NA,Mother,1446.5625,Sarah,female,declarative,NA,NA,NA,5,Brown
4372489,Yadav,1120785,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,2975,401,3432,Sarah I don't even know what you're saying,8,Sarah I do even know what you say,n:prop pro:sub mod adv v pro:int pro:per part,MOT,NA,Mother,1459.5625,Sarah,female,declarative,NA,NA,NA,11,Brown
4379486,Yadav,1122518,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,2975,479,3433,you haven't even got that far,6,you have even get that far,pro:per aux adv v pro:rel adv,MOT,NA,Mother,1466,Sarah,female,declarative,NA,NA,NA,8,Brown
4380229,Yadav,1122701,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,v,even,2975,274,3439,we didn't even have ten cents to make a phone call,11,we do even have ten cent to make a phone call,pro:sub mod v v det:num n inf v det:art n n,MOT,NA,Mother,1519.4375,Sarah,female,declarative,NA,NA,NA,14,Brown
4387427,Yadav,1124535,0,0,0,Yes,Even-Neg,Unclear,Pre-Subject,Verb,Most-likely,"negation unclear here, is the elided material ""doesn't use milk"" or ""never uses milk""",0,adv,even,2975,168,3446,even my cousin,3,even my cousin,adv det:poss n,MOT,NA,Mother,1565.3125,Sarah,female,declarative,NA,NA,NA,3,Brown
4387768,Yadav,1124607,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Adjunct,Most-likely,,0,v,even,2975,339,3440,you couldn't even let her in the house,8,you could even let her in the house,pro:per mod v part pro:obj prep det:art n,MOT,NA,Mother,1522.875,Sarah,female,declarative,NA,NA,NA,10,Brown
4391898,Yadav,1125657,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,v,even,2975,252,3444,most of em probably won't even fit you next year either,11,most of them probable will even fit you next year either,qn prep pro:obj adv mod v part pro:per adv n adv,MOT,NA,Mother,1549.875,Sarah,female,declarative,NA,NA,NA,15,Brown
4397550,Yadav,1127065,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adj,even,2976,453,3442,yeah it didn't even move did it,7,yeah it do even move do it,co pro:per mod adj n mod pro:per,FAT,NA,Father,1537.875,Sarah,female,question,NA,NA,NA,10,Brown
4398536,Yadav,1127321,0,0,0,No,N/A,No,Pre-Subject,Adjunct,Least-likely,if clause,0,adv,even,2975,166,3451,even if you give him a bone he's cranky,9,even if you give him a bone he crank,adv conj pro:per v pro:obj det:art n pro:sub adj,MOT,NA,Mother,1600.75,Sarah,female,declarative,NA,NA,NA,12,Brown
4400949,Yadav,1127988,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Unclear,Unclear,"probably ""never even bought you...""",0,adj,even,2975,48,3454,I never even where'd ya get that,7,I never even where you get that,pro:sub adv adj adv:int pro:per v pro:dem,MOT,NA,Mother,1621.1875,Sarah,female,question,NA,NA,NA,8,Brown
4407048,Yadav,1129490,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,2975,628,3441,but she didn't even see it,6,but she do even see it,conj pro:sub mod adv v pro:per,MOT,NA,Mother,1530.875,Sarah,female,declarative,NA,NA,NA,8,Brown
4414785,Yadav,1131458,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,2975,283,3453,she really hasn't even had time to play with her toys,11,she real have even have time to play with her toy,pro:sub adv aux adv v n prep n prep det:poss n,MOT,NA,Mother,1617.1875,Sarah,female,declarative,NA,NA,NA,17,Brown
4417394,Yadav,1132116,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,2976,470,3450,you didn't even say abra_cadabra,5,you do even say abra_cadabra,pro:per mod adv v co,FAT,NA,Father,1593.75,Sarah,female,declarative,NA,NA,NA,7,Brown
4419759,Yadav,1132662,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,v,even,2975,59,3462,well if you get it down fast then it doesn't even bother ya,13,well if you get it down fast then it do even bother you,co conj pro:per v pro:per adv adv adv:tem pro:per mod v v pro:per,MOT,NA,Mother,1674.0625,Sarah,female,declarative,NA,NA,NA,15,Brown
4424989,Yadav,1134039,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,"strange most-likely, but from context it seems like kidnapping is a possibility in child's mind",0,v,even,2975,17,3465,nobody would even kidnap you today because you're too dirty,10,nobody will even kidnap you today because you too dirt,pro:indef mod v v pro:per adv:tem conj pro:per adv adj,MOT,NA,Mother,1698.0625,Sarah,female,declarative,NA,NA,NA,14,Brown
4426137,Yadav,1134347,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,2975,152,3462,you can't even see,4,you can even see,pro:per mod adv v,MOT,NA,Mother,1674.0625,Sarah,female,declarative,NA,NA,NA,5,Brown
4426764,Yadav,1134509,0,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,2975,425,3454,Sarah you've even got lipstick in your hair,8,Sarah you even get lipstick in your hair,n:prop pro:per adv v n prep det:poss n,MOT,NA,Mother,1621.1875,Sarah,female,declarative,NA,NA,NA,10,Brown
4430465,Yadav,1135444,0,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,2975,92,3465,you even got it in the corner of your eye,10,you even get it in the corner of your eye,pro:per adv v pro:per prep det:art n prep det:poss n,MOT,NA,Mother,1698.0625,Sarah,female,declarative,NA,NA,NA,11,Brown
4430661,Yadav,1135487,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,2975,346,3459,I don't even see anything,5,I do even see anything,pro:sub mod adv v pro:indef,MOT,NA,Mother,1653.625,Sarah,female,declarative,NA,NA,NA,6,Brown
4432768,Yadav,1136001,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Unclear,"weird usage of even here, more emphatic",0,adv,even,2975,445,3456,we don't even have an Indian tent,7,we do even have a Indian tent,pro:sub mod adv v det:art n:prop n,MOT,NA,Mother,1635.1875,Sarah,female,declarative,NA,NA,NA,8,Brown
4433852,Yadav,1136282,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,2975,79,3467,you won't even move huh,5,you will even move huh,pro:per mod adv v co,MOT,NA,Mother,1717.5,Sarah,female,question,NA,NA,NA,6,Brown
4435668,Yadav,1136691,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,2975,296,3462,I bet you don't even know it,7,I bet you do even know it,pro:sub v pro:per mod adv v pro:per,MOT,NA,Mother,1674.0625,Sarah,female,declarative,NA,NA,NA,9,Brown
4438698,Yadav,1137377,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,2975,532,3456,you won't even find it,5,you will even find it,pro:per mod adv v pro:per,MOT,NA,Mother,1635.1875,Sarah,female,declarative,NA,NA,NA,6,Brown
4449447,Yadav,1139984,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,2975,303,3467,because Donny's nephew he's twelve and he can't even do one you know,13,because Donny nephew he twelve and he can even do one you know,conj n:prop n pro:sub det:num coord pro:sub mod adv v pro:indef pro:per v,MOT,NA,Mother,1717.5,Sarah,female,declarative,NA,NA,NA,16,Brown
4450062,Yadav,1140132,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,2975,311,3467,I can't even do any,5,I can even do any,pro:sub mod adv v qn,MOT,NA,Mother,1717.5,Sarah,female,declarative,NA,NA,NA,6,Brown
4451651,Yadav,1140484,0,1,0,No,N/A,No,Post-Subject,Subject,Most-likely,NPI licensed by anybody,1,adv,even,2975,187,3470,anybody that even looked at it just almost died when they saw it,13,anybody that even look at it just almost die when they see it,pro:indef pro:rel adv part prep pro:per adv adv part conj pro:sub v pro:per,MOT,NA,Mother,1746.9375,Sarah,female,declarative,NA,NA,NA,16,Brown
4452715,Yadav,1140699,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adj,even,2975,193,3470,and I got out and I looked at that tire and neither one of us could even talk,18,and I get out and I look at that tire and neither one of us could even talk,coord pro:sub v adv coord pro:sub v prep pro:dem n coord qn pro:indef prep pro:obj mod adj n,MOT,NA,Mother,1746.9375,Sarah,female,declarative,NA,NA,NA,20,Brown
4455470,Yadav,1141375,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,2975,379,3467,you couldn't even see her,5,you could even see her,pro:per mod adv v pro:obj,MOT,NA,Mother,1717.5,Sarah,female,declarative,NA,NA,NA,6,Brown
4456409,Yadav,1141620,0,0,0,Yes,Neg-Even,Yes,Pre-Subject,Object,Most-likely,,0,adv,even,2975,182,3473,he wasn't even gonna give me back the change,9,he be even gonna give me back the change,pro:sub cop adv mod:aux v pro:obj adv det:art n,MOT,NA,Mother,1771.375,Sarah,female,declarative,NA,NA,NA,12,Brown
4457133,Yadav,1141771,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,v,even,2975,187,3473,I gave him three dollars and he didn't even want to give me my seventy five cents,17,I give him three dollar and he do even want to give me my seventy five cent,pro:sub v pro:obj det:num n coord pro:sub mod v v inf v pro:obj co det:num det:num n,MOT,NA,Mother,1771.375,Sarah,female,declarative,NA,NA,NA,22,Brown
4462577,Yadav,1143122,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,2975,235,3475,Sarah I don't even know the song,7,Sarah I do even know the song,n:prop pro:sub mod adv v det:art n,MOT,NA,Mother,1792.375,Sarah,female,declarative,NA,NA,NA,8,Brown
4462635,Yadav,1143137,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,2975,130,3478,you can't even see,4,you can even see,pro:per mod adv v,MOT,NA,Mother,1814.8125,Sarah,female,declarative,NA,NA,NA,5,Brown
4470443,Yadav,1145021,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Unclear,scalar even,0,adv,even,2975,326,3474,you weren't even two,4,you be even two,pro:per aux adv det:num,MOT,NA,Mother,1786.375,Sarah,female,declarative,NA,NA,NA,6,Brown
4473837,Yadav,1145810,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,vp focus -- going to the beach is likely activity,0,adj,even,2975,409,3476,I haven't even got_to the beach yet,7,I have even got_to the beach yet,pro:sub aux adj mod:aux det:art n adv,MOT,NA,Mother,1799.8125,Sarah,female,declarative,NA,NA,NA,8,Brown
4474457,Yadav,1145941,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,2975,414,3476,there's not even a sign of them,7,there not even a sign of them,pro:exist neg adv det:art n prep pro:obj,MOT,NA,Mother,1799.8125,Sarah,female,declarative,NA,NA,NA,8,Brown
